order_id,customer_id,order_date,order_total,feedback_rating,time_spent
3022,785,2020-08-16,1319,5,115
3023,218,2020-06-04,1431,2,63
3024,238,2022-02-18,1401,1,34
3025,23,2022-03-29,1131,2,12
3026,397,2020-07-13,533,5,23
3027,561,2021-02-26,1765,5,69
3028,974,2020-11-28,1350,3,96
3029,350,2021-12-29,3091,4,33
3030,449,2021-05-20,1117,3,81
3031,500,2020-12-18,2334,2,72
3032,24,2021-01-18,420,2,84
3033,337,2022-02-10,1341,1,42
3034,48,2021-05-05,244,1,83
3035,584,2021-07-08,2532,2,62
3036,169,2020-09-15,1374,4,26
3037,442,2020-06-23,3931,3,93
3038,916,2022-05-14,3181,5,100
3039,794,2022-04-11,1003,4,26
3040,707,2021-04-17,1212,4,118
3041,647,2021-09-19,4740,1,116
3042,263,2021-07-04,855,5,29
3043,316,2020-06-17,2945,4,85
3044,278,2020-06-02,2677,3,118
3045,627,2021-06-23,2194,2,52
3046,297,2021-06-19,4550,5,7
3047,684,2022-02-03,3715,2,69
3048,879,2020-07-29,561,2,101
3049,110,2021-05-05,3834,4,115
3050,129,2020-11-06,1082,2,77
3051,6,2020-11-19,3443,4,23
3052,970,2020-10-02,4686,5,105
3053,859,2020-12-31,1021,1,14
3054,432,2021-12-20,4140,2,61
3055,604,2021-04-10,1135,5,81
3056,52,2021-07-14,4834,3,30
3057,681,2022-02-28,2162,2,74
3058,833,2020-09-18,2134,2,120
3059,802,2021-03-15,1130,5,77
3060,770,2020-08-29,738,1,64
3061,296,2021-04-18,4082,3,95
3062,149,2020-10-07,1135,4,91
3063,730,2020-11-14,4694,1,52
3064,932,2022-05-06,3895,1,61
3065,271,2021-02-24,4764,5,78
3066,183,2022-02-11,3942,3,64
3067,414,2020-12-29,1165,5,64
3068,909,2021-01-05,1306,4,98
3069,81,2021-03-10,1461,5,40
3070,800,2020-06-24,1997,1,37
3071,34,2021-09-16,396,1,36
3072,462,2022-02-02,1267,1,88
3073,262,2021-06-07,1310,3,66
3074,181,2021-09-07,107,1,65
3075,170,2021-09-05,330,2,19
3076,526,2022-04-20,4036,5,66
3077,902,2021-04-17,2410,4,42
3078,906,2022-03-22,3786,5,66
3079,458,2020-11-01,3181,5,92
3080,14,2022-03-25,990,5,5
3081,488,2021-09-17,2772,1,20
3082,966,2020-08-26,221,2,41
3083,236,2021-05-28,1681,2,35
3084,346,2021-06-28,3507,4,21
3085,26,2021-04-02,4555,1,92
3086,444,2020-10-07,1553,3,77
3087,310,2020-12-20,754,4,120
3088,528,2020-10-14,3720,3,106
3089,46,2021-11-06,2741,3,51
3090,665,2021-01-06,133,4,84
3091,893,2021-01-27,4593,5,54
3092,484,2020-11-12,4073,3,28
3093,554,2020-08-11,2720,5,8
3094,593,2022-02-13,1730,3,99
3095,134,2020-11-04,2144,1,55
3096,236,2022-05-17,1777,1,45
3097,732,2020-12-03,2120,4,10
3098,88,2020-11-08,1237,2,51
3099,369,2021-05-04,686,4,73
3100,916,2021-06-01,186,1,64
3101,961,2022-03-04,3644,4,30
3102,124,2020-11-05,4722,1,106
3103,23,2021-12-01,3210,2,13
3104,851,2020-12-01,4741,4,35
3105,142,2020-08-24,810,5,113
3106,116,2021-02-28,2933,2,104
3107,960,2020-09-18,2063,5,9
3108,347,2021-03-16,1788,1,35
3109,969,2020-06-09,4901,4,96
3110,111,2020-10-11,2571,2,68
3111,596,2021-10-26,853,5,27
3112,280,2021-02-28,2950,5,92
3113,841,2020-11-17,2030,4,44
3114,797,2021-06-17,3341,3,15
3115,409,2022-02-23,403,3,75
3116,636,2021-08-10,4393,3,59
3117,281,2020-07-18,1182,5,114
3118,787,2021-02-02,4344,3,54
3119,573,2021-10-18,466,3,66
3120,192,2020-08-04,4912,4,48
3121,147,2022-03-04,4415,3,27
3122,740,2020-08-06,369,4,7
3123,669,2021-09-13,653,3,26
3124,871,2021-07-22,4316,3,56
3125,761,2021-09-17,654,1,102
3126,363,2021-05-29,2127,1,89
3127,49,2022-03-24,1089,2,78
3128,405,2020-10-21,997,4,80
3129,921,2021-01-06,4489,2,42
3130,561,2022-01-27,4779,2,103
3131,761,2022-04-25,2193,1,38
3132,102,2021-04-19,3376,2,39
3133,481,2020-07-29,899,2,89
3134,869,2020-07-03,3469,2,117
3135,998,2021-08-06,524,3,94
3136,995,2020-08-16,4316,2,13
3137,392,2022-04-16,3221,5,100
3138,835,2020-12-02,2180,3,109
3139,902,2020-10-07,1513,5,97
3140,973,2021-12-11,1511,4,48
3141,349,2021-07-06,1861,5,105
3142,979,2021-10-24,515,1,77
3143,501,2021-04-14,693,4,51
3144,233,2020-06-17,1918,1,109
3145,892,2022-04-18,417,3,66
3146,560,2021-11-26,3979,2,36
3147,721,2022-01-01,2341,1,111
3148,532,2021-08-15,2660,5,86
3149,789,2020-11-05,2248,1,95
3150,400,2021-10-27,879,3,74
3151,739,2021-05-06,4286,5,48
3152,546,2020-07-16,1951,5,77
3153,370,2021-10-30,3866,5,45
3154,621,2020-07-15,1351,5,73
3155,844,2021-04-28,916,2,101
3156,841,2021-09-10,4185,5,22
3157,979,2020-09-28,1734,4,31
3158,113,2022-02-19,484,2,93
3159,434,2021-04-08,3510,3,71
3160,621,2020-09-29,729,2,83
3161,380,2021-06-10,709,3,7
3162,482,2021-10-14,816,4,94
3163,919,2020-10-01,3299,1,26
3164,348,2021-01-23,3913,1,99
3165,794,2022-04-05,4023,5,120
3166,883,2020-08-17,1342,3,80
3167,763,2022-01-20,2887,1,66
3168,856,2022-04-25,4908,5,56
3169,690,2022-05-25,633,5,119
3170,123,2020-12-11,490,3,104
3171,759,2020-09-24,517,1,119
3172,916,2021-07-18,796,3,43
3173,442,2022-02-28,2541,3,35
3174,293,2022-04-09,2935,5,105
3175,852,2020-11-16,1724,4,67
3176,282,2021-01-12,4922,4,94
3177,481,2021-07-14,4959,2,70
3178,587,2021-11-05,3793,3,51
3179,466,2021-06-17,2726,5,105
3180,481,2021-12-15,139,1,28
3181,138,2021-06-25,1832,3,40
3182,463,2021-06-24,889,4,49
3183,180,2022-04-16,3669,5,17
3184,225,2021-07-04,858,1,37
3185,444,2021-08-03,1303,4,10
3186,775,2020-10-15,3418,4,13
3187,154,2020-10-24,2539,2,75
3188,5,2021-09-10,4300,1,46
3189,239,2021-07-31,3167,1,18
3190,32,2021-08-20,4286,1,11
3191,450,2021-02-08,2115,2,91
3192,818,2021-03-25,1754,3,88
3193,228,2021-08-28,632,1,8
3194,708,2021-10-05,1917,3,42
3195,923,2022-02-05,994,2,22
3196,932,2021-05-15,4679,4,109
3197,199,2022-02-27,1615,2,17
3198,737,2020-06-06,2005,1,5
3199,32,2020-11-24,3452,5,17
3200,796,2021-07-02,1118,3,75
3201,131,2021-08-09,4484,1,105
3202,31,2020-10-30,3748,1,11
3203,475,2021-07-22,4403,2,66
3204,341,2021-12-24,3382,1,21
3205,8,2020-11-01,4717,4,62
3206,692,2021-10-04,2520,1,19
3207,833,2021-11-19,4438,2,5
3208,310,2021-12-28,2196,3,113
3209,183,2022-02-21,1051,4,36
3210,770,2020-10-22,3709,3,69
3211,220,2021-10-06,3182,3,109
3212,11,2021-04-18,4026,3,58
3213,803,2021-04-09,2111,4,26
3214,208,2021-09-21,4009,3,62
3215,328,2021-12-18,4932,1,41
3216,711,2022-02-25,2104,3,39
3217,508,2021-01-27,1882,5,70
3218,719,2021-11-30,3342,2,110
3219,221,2020-12-22,662,2,40
3220,638,2021-08-17,3569,5,85
3221,178,2020-06-17,3211,4,90
3222,666,2022-03-15,3873,1,88
3223,780,2022-03-25,3888,3,76
3224,418,2021-05-13,4123,5,104
3225,656,2022-05-07,407,3,98
3226,879,2021-12-10,1165,3,87
3227,176,2020-07-09,1709,1,12
3228,800,2022-01-19,2184,5,101
3229,831,2022-03-26,3751,4,26
3230,769,2021-02-02,3902,4,51
3231,54,2021-09-10,2616,4,16
3232,917,2020-10-09,197,3,25
3233,616,2021-11-29,1885,1,115
3234,732,2021-10-26,846,4,70
3235,658,2021-10-09,3460,5,59
3236,55,2021-09-06,353,1,76
3237,217,2022-01-02,3042,2,70
3238,483,2022-03-25,3581,1,88
3239,318,2020-07-09,3343,4,115
3240,868,2021-01-25,4735,2,11
3241,12,2020-11-10,1974,3,61
3242,752,2021-09-07,119,4,109
3243,823,2020-10-11,4493,5,114
3244,266,2020-12-30,935,2,62
3245,327,2020-12-04,4589,1,94
3246,924,2020-06-12,1968,2,27
3247,221,2020-08-09,635,2,74
3248,852,2020-11-29,1213,2,42
3249,315,2021-11-17,3598,5,51
3250,369,2020-09-29,2018,3,35
3251,403,2021-06-10,1558,4,16
3252,736,2021-07-02,323,1,11
3253,697,2022-04-30,3628,2,93
3254,479,2021-09-25,2035,3,14
3255,746,2021-11-06,2976,1,50
3256,768,2021-03-18,3364,4,37
3257,606,2021-10-29,4472,1,13
3258,560,2020-07-11,2038,2,65
3259,870,2020-08-03,4954,4,83
3260,183,2020-06-01,1533,3,73
3261,326,2020-08-17,4107,3,37
3262,992,2021-06-19,4077,1,51
3263,267,2021-11-11,2180,4,80
3264,628,2022-03-25,4015,2,75
3265,445,2021-09-30,4184,1,89
3266,724,2022-02-17,4563,3,115
3267,907,2020-09-03,3145,2,97
3268,894,2022-04-09,1157,4,70
3269,29,2020-08-18,3039,5,96
3270,277,2021-03-24,2389,2,23
3271,3,2021-07-20,1080,3,13
3272,394,2020-09-08,2295,2,6
3273,1000,2021-06-22,3216,2,78
3274,541,2020-10-21,2846,5,27
3275,153,2021-07-14,1110,5,54
3276,764,2021-05-11,2999,1,62
3277,406,2020-11-18,4054,5,14
3278,194,2021-02-08,4372,4,35
3279,528,2021-11-15,2861,5,49
3280,689,2020-08-16,4094,3,7
3281,782,2022-05-04,1006,1,105
3282,213,2021-01-07,3567,2,93
3283,643,2022-01-03,3781,3,87
3284,457,2021-02-26,2975,2,32
3285,942,2020-07-12,1050,1,36
3286,852,2021-06-22,2907,2,98
3287,461,2021-01-20,1750,3,72
3288,968,2020-12-03,830,4,26
3289,494,2020-08-10,1748,5,43
3290,120,2021-08-01,3787,5,30
3291,167,2020-11-23,4404,5,30
3292,255,2021-02-27,4732,3,70
3293,225,2022-01-13,2963,2,30
3294,23,2021-04-23,2922,3,51
3295,842,2022-02-23,3471,2,42
3296,370,2020-09-30,4606,2,77
3297,87,2020-12-24,3741,2,109
3298,178,2022-04-13,2916,1,77
3299,558,2021-09-28,638,5,38
3300,535,2020-10-26,416,4,55
3301,601,2020-06-15,2622,5,57
3302,605,2020-08-19,3240,3,49
3303,914,2021-04-14,307,4,75
3304,805,2022-02-22,3290,5,65
3305,392,2020-11-13,3664,3,34
3306,231,2022-03-28,793,1,50
3307,47,2021-04-16,4671,4,92
3308,734,2021-03-20,4627,5,29
3309,629,2022-02-26,1977,3,32
3310,871,2021-06-26,4085,4,43
3311,566,2020-07-10,5000,5,15
3312,447,2021-08-04,749,5,116
3313,564,2022-03-26,205,4,25
3314,950,2021-12-31,2160,4,105
3315,80,2021-06-27,410,3,80
3316,532,2021-01-16,716,3,53
3317,749,2020-11-11,3060,2,41
3318,305,2021-12-12,1797,4,32
3319,831,2020-08-06,2648,1,82
3320,137,2020-06-28,2521,2,49
3321,886,2022-05-09,4672,3,44
3322,716,2020-12-10,2694,1,115
3323,287,2021-01-24,597,1,34
3324,35,2021-05-17,1336,5,61
3325,66,2020-07-02,4712,1,23
3326,874,2021-06-07,4249,1,11
3327,58,2021-09-05,1655,2,107
3328,953,2021-04-05,2355,4,40
3329,187,2020-06-23,3785,4,82
3330,507,2021-05-17,1500,3,77
3331,876,2021-04-21,1661,1,10
3332,868,2020-12-16,1247,2,72
3333,939,2020-12-09,996,4,89
3334,909,2021-03-02,1866,5,47
3335,954,2021-05-03,1519,1,11
3336,55,2021-12-09,2049,5,49
3337,416,2020-10-24,1027,5,49
3338,735,2020-08-16,2458,5,16
3339,684,2022-01-18,527,4,120
3340,533,2020-10-23,1417,4,98
3341,952,2021-05-07,4061,5,71
3342,120,2020-10-15,867,5,83
3343,586,2020-05-29,2123,3,47
3344,323,2020-11-27,3740,1,72
3345,387,2021-05-01,2660,4,19
3346,86,2020-11-22,935,2,25
3347,293,2021-05-21,1344,1,15
3348,181,2022-01-19,2063,5,62
3349,382,2020-06-22,2557,2,68
3350,29,2022-01-16,1095,2,43
3351,527,2022-03-06,4121,2,40
3352,337,2020-10-18,943,4,56
3353,306,2021-03-21,3451,2,55
3354,941,2020-12-13,2195,1,104
3355,786,2020-10-21,4219,5,42
3356,895,2021-08-15,4906,4,38
3357,540,2020-05-29,2704,5,25
3358,243,2020-10-16,3186,3,78
3359,90,2020-07-08,288,3,81
3360,611,2020-09-06,2166,4,72
3361,624,2021-02-12,519,5,6
3362,517,2020-10-25,2594,4,48
3363,256,2021-06-11,3375,3,90
3364,580,2021-06-05,1091,3,90
3365,168,2021-07-25,417,2,61
3366,563,2021-07-06,1907,3,109
3367,421,2022-05-08,3399,5,83
3368,287,2021-05-12,3223,2,6
3369,995,2020-11-01,1621,1,98
3370,564,2020-07-24,1892,3,75
3371,985,2021-03-17,3773,1,65
3372,170,2020-07-14,4855,1,34
3373,49,2021-07-29,4616,1,97
3374,66,2021-06-11,298,4,64
3375,31,2021-01-07,615,2,31
3376,800,2020-07-14,4223,3,111
3377,626,2022-03-28,622,3,31
3378,759,2020-10-03,1950,2,94
3379,945,2021-08-19,1459,5,27
3380,329,2021-01-06,1118,4,82
3381,906,2020-12-10,903,5,51
3382,483,2020-08-03,3720,3,21
3383,264,2021-04-12,3718,1,11
3384,610,2021-10-25,4873,4,15
3385,996,2021-07-02,687,4,24
3386,892,2020-09-01,4335,1,45
3387,176,2020-07-15,4185,2,9
3388,730,2021-10-07,3944,2,54
3389,5,2021-10-13,1523,3,113
3390,31,2022-03-20,2117,3,86
3391,859,2021-05-18,1941,3,106
3392,128,2020-09-18,3654,4,34
3393,838,2022-01-08,4742,4,21
3394,335,2022-04-07,193,3,91
3395,58,2021-01-20,4394,2,56
3396,986,2022-01-26,2904,5,59
3397,214,2020-11-20,3601,4,116
3398,14,2021-08-04,1694,1,7
3399,810,2021-12-19,157,4,23
3400,375,2021-03-28,4251,3,7
3401,4,2020-12-28,3721,5,97
3402,15,2021-07-11,1678,4,57
3403,153,2022-03-01,2158,1,100
3404,248,2021-12-03,3970,3,60
3405,164,2021-04-16,4225,1,72
3406,577,2020-11-07,1059,1,50
3407,723,2020-06-04,2598,1,50
3408,160,2021-11-16,1845,3,40
3409,803,2022-03-01,4930,4,9
3410,578,2022-04-19,3386,4,29
3411,125,2021-01-16,1350,2,76
3412,48,2021-07-17,1014,4,34
3413,618,2021-05-11,4554,2,98
3414,556,2020-12-14,2871,3,13
3415,394,2022-01-21,4097,1,94
3416,782,2020-07-03,1855,5,14
3417,776,2020-07-19,2638,5,20
3418,729,2020-09-30,3329,5,24
3419,862,2021-05-15,2188,3,11
3420,303,2021-03-12,4108,3,103
3421,401,2020-06-07,2404,1,52
3422,432,2021-07-13,199,3,65
3423,36,2020-06-11,4158,1,93
3424,537,2020-09-03,3071,2,54
3425,724,2022-05-16,4974,5,47
3426,203,2020-11-17,1809,1,99
3427,670,2021-11-07,2455,1,15
3428,27,2021-05-20,2201,5,106
3429,610,2022-03-05,3837,1,14
3430,812,2021-03-01,3644,1,55
3431,717,2020-06-18,765,1,6
3432,487,2021-08-16,2319,3,86
3433,325,2021-05-21,3917,5,64
3434,962,2020-08-12,228,4,120
3435,231,2022-03-06,4559,3,64
3436,988,2021-10-28,2675,5,90
3437,684,2020-12-23,2021,2,87
3438,478,2020-07-06,488,5,103
3439,250,2020-06-24,1916,5,107
3440,861,2020-12-15,4104,5,88
3441,690,2022-02-16,2541,4,47
3442,779,2022-03-01,2069,4,99
3443,81,2021-02-04,4818,1,92
3444,510,2020-10-15,3964,3,78
3445,507,2021-02-15,106,5,101
3446,324,2021-09-05,2648,1,57
3447,541,2020-06-06,1859,3,70
3448,621,2021-07-13,674,1,67
3449,138,2020-06-19,2428,4,118
3450,885,2021-12-30,1816,1,19
3451,874,2020-07-01,4075,3,73
3452,25,2022-02-24,2058,2,55
3453,42,2021-04-15,1385,2,83
3454,91,2021-12-28,692,5,31
3455,92,2020-10-02,3972,1,12
3456,854,2021-07-20,1031,5,73
3457,531,2021-04-06,1384,1,39
3458,870,2022-02-11,1945,2,43
3459,519,2020-12-06,4428,4,24
3460,930,2020-10-16,1252,2,39
3461,217,2020-10-23,2302,3,68
3462,228,2022-05-27,4003,5,101
3463,372,2021-05-15,1658,4,58
3464,474,2021-11-21,1907,5,48
3465,875,2020-09-29,905,4,82
3466,953,2020-12-20,4768,2,49
3467,379,2021-07-07,4428,3,114
3468,501,2021-11-28,3402,3,106
3469,861,2020-11-23,571,1,29
3470,443,2021-12-05,1629,5,25
3471,415,2022-02-20,1261,2,116
3472,804,2021-01-08,678,5,78
3473,406,2021-03-08,1385,4,103
3474,902,2020-07-08,3558,2,87
3475,674,2020-10-25,2799,3,15
3476,195,2021-08-18,4141,5,102
3477,455,2020-08-29,2442,4,113
3478,601,2021-09-11,2329,2,102
3479,277,2020-07-29,3826,1,110
3480,413,2021-08-20,3642,1,107
3481,486,2021-05-22,1831,4,99
3482,325,2021-07-08,816,4,73
3483,30,2022-02-06,976,5,106
3484,771,2021-09-16,3261,2,113
3485,743,2022-02-16,175,4,18
3486,628,2021-10-10,2017,4,8
3487,149,2021-05-14,2438,5,19
3488,956,2020-08-29,3776,3,71
3489,778,2021-09-05,264,2,26
3490,655,2021-07-18,4818,3,88
3491,769,2022-01-25,3492,1,63
3492,101,2022-03-15,2828,4,5
3493,611,2022-02-27,1927,3,40
3494,866,2021-01-19,2220,2,20
3495,807,2022-05-24,3351,5,99
3496,126,2022-02-24,2891,3,44
3497,551,2021-11-18,2391,5,116
3498,221,2021-01-13,4850,3,7
3499,892,2020-09-20,2383,1,25
3500,9,2022-04-14,3005,4,11
3501,962,2020-08-16,1860,5,111
3502,191,2021-05-13,1104,2,104
3503,126,2021-09-24,3483,4,17
3504,712,2022-03-24,4159,2,28
3505,748,2021-01-12,4837,1,104
3506,311,2022-05-23,4599,5,6
3507,431,2021-12-04,3052,3,120
3508,599,2022-05-18,4905,4,53
3509,314,2020-09-18,2402,5,75
3510,560,2022-02-23,621,3,70
3511,780,2021-02-23,603,3,48
3512,394,2020-06-01,1558,3,70
3513,524,2020-08-30,3734,3,10
3514,122,2021-12-04,1970,3,94
3515,164,2021-12-17,2416,2,56
3516,368,2021-11-13,536,1,42
3517,288,2021-12-17,4947,2,27
3518,399,2021-04-24,160,4,71
3519,354,2022-01-10,3266,3,57
3520,669,2021-03-04,4008,3,83
3521,298,2022-05-21,2958,2,72
3522,94,2021-11-23,3035,1,34
3523,686,2020-09-18,3366,5,68
3524,713,2021-09-01,631,4,62
3525,713,2022-05-08,942,5,11
3526,996,2022-03-17,362,3,11
3527,925,2021-08-31,1859,2,30
3528,707,2021-05-31,3016,4,33
3529,202,2021-02-23,3265,3,108
3530,145,2022-05-16,438,4,63
3531,866,2022-05-18,2270,4,42
3532,613,2020-09-29,4823,5,94
3533,878,2020-12-03,1890,4,24
3534,106,2022-02-17,2708,1,85
3535,78,2020-12-24,1004,1,109
3536,259,2020-06-26,2041,4,73
3537,92,2021-06-07,2679,4,81
3538,308,2020-12-26,1621,2,25
3539,307,2020-08-05,3664,4,96
3540,871,2020-12-24,3425,3,63
3541,638,2021-12-07,3696,1,57
3542,928,2020-09-10,1231,4,85
3543,381,2020-11-19,3667,2,79
3544,804,2021-08-06,4844,1,77
3545,704,2022-01-15,227,3,39
3546,399,2021-11-30,1991,3,24
3547,822,2022-01-13,1389,5,34
3548,753,2021-08-22,2909,5,102
3549,258,2021-04-14,1471,3,17
3550,18,2021-05-19,3541,2,26
3551,779,2021-09-26,4489,5,13
3552,742,2021-06-25,4125,2,119
3553,619,2021-04-04,2670,2,21
3554,181,2020-08-22,1333,4,9
3555,333,2021-10-29,2651,4,62
3556,243,2021-12-07,2688,1,52
3557,804,2021-09-29,1873,5,56
3558,840,2021-10-05,1326,5,76
3559,130,2020-09-09,2286,5,17
3560,33,2021-10-17,2758,1,61
3561,63,2020-12-04,3444,5,87
3562,580,2022-03-01,128,3,16
3563,110,2021-06-26,4706,2,89
3564,650,2021-08-28,216,3,96
3565,754,2021-01-10,856,5,95
3566,818,2021-04-26,950,3,60
3567,241,2021-07-10,3900,4,36
3568,169,2022-05-19,703,1,118
3569,89,2021-04-12,4717,1,100
3570,64,2022-01-05,948,5,53
3571,803,2022-01-04,3914,5,63
3572,939,2022-05-19,4060,3,61
3573,276,2022-05-20,3166,4,44
3574,664,2021-02-10,2446,5,21
3575,124,2020-06-22,196,4,70
3576,950,2021-07-30,2168,5,25
3577,727,2021-03-04,478,1,64
3578,200,2022-03-04,2043,5,102
3579,136,2020-09-21,1661,5,13
3580,372,2020-08-21,2045,4,36
3581,253,2021-07-23,3248,3,18
3582,49,2021-01-04,3734,4,76
3583,378,2020-11-18,4631,5,85
3584,294,2021-11-25,970,1,31
3585,391,2020-12-15,1413,2,64
3586,58,2020-09-19,107,1,32
3587,864,2020-12-11,3889,1,106
3588,739,2022-02-07,1812,4,37
3589,890,2021-10-26,3166,5,88
3590,850,2021-06-15,2226,2,13
3591,396,2020-09-12,4094,1,33
3592,774,2020-06-21,1899,5,63
3593,517,2021-10-19,3860,1,20
3594,718,2020-06-25,527,5,8
3595,789,2022-05-15,3654,1,86
3596,653,2022-02-11,3667,1,15
3597,726,2021-04-25,974,4,104
3598,237,2021-04-01,3013,3,67
3599,641,2021-08-19,1675,1,76
3600,842,2021-07-22,1041,2,16
3601,10,2022-01-24,4341,5,15
3602,807,2021-06-25,4893,2,113
3603,66,2021-01-13,3776,3,53
3604,907,2021-02-14,535,4,54
3605,435,2021-07-16,3838,4,23
3606,305,2021-12-09,3256,1,68
3607,26,2022-03-28,2840,4,86
3608,953,2022-01-18,1939,1,42
3609,601,2022-02-03,3071,5,48
3610,764,2021-03-05,2783,3,57
3611,292,2021-03-19,4060,2,97
3612,615,2020-11-10,2323,3,50
3613,272,2021-09-08,823,3,6
3614,459,2021-11-27,3519,4,62
3615,973,2020-09-07,188,1,14
3616,752,2021-05-10,1771,2,94
3617,421,2020-12-07,3347,3,37
3618,125,2020-10-31,3337,1,52
3619,762,2022-02-20,3548,1,34
3620,956,2021-04-22,1044,5,52
3621,239,2021-04-12,2093,3,5
3622,686,2021-05-01,3050,4,86
3623,206,2021-05-06,3180,1,80
3624,263,2020-05-29,2453,5,77
3625,540,2020-12-08,107,5,117
3626,168,2021-12-25,1745,5,34
3627,842,2022-01-05,1190,5,15
3628,632,2022-03-02,4231,3,38
3629,355,2020-12-10,3351,3,85
3630,153,2021-04-13,3348,5,10
3631,462,2022-01-23,741,3,94
3632,322,2021-10-14,4011,2,95
3633,888,2020-12-03,4621,1,102
3634,347,2021-10-13,3743,4,73
3635,139,2022-02-02,2721,3,76
3636,780,2020-09-07,2438,3,9
3637,966,2021-06-21,1487,2,6
3638,27,2022-05-06,963,5,44
3639,48,2021-08-06,3536,3,98
3640,129,2020-06-04,1780,3,25
3641,448,2021-06-28,3090,5,68
3642,220,2021-10-15,3296,2,31
3643,299,2021-11-10,4967,4,41
3644,857,2020-09-22,3653,2,70
3645,434,2022-05-06,3933,1,81
3646,187,2021-09-12,3983,3,9
3647,867,2021-09-21,2156,5,62
3648,981,2022-04-17,860,1,16
3649,490,2021-02-04,2024,2,95
3650,314,2020-07-17,3526,2,68
3651,657,2020-10-14,3958,3,98
3652,860,2022-01-12,967,5,43
3653,992,2021-09-19,142,5,27
3654,895,2020-08-18,863,5,98
3655,433,2022-01-05,3682,3,52
3656,272,2021-07-19,1516,4,85
3657,696,2021-09-03,1545,4,118
3658,992,2021-07-14,3773,2,53
3659,684,2020-07-07,269,3,51
3660,849,2021-09-28,4445,4,30
3661,570,2020-10-18,3582,1,115
3662,856,2020-06-26,2122,1,6
3663,727,2021-08-16,4994,3,49
3664,672,2022-01-28,4376,5,101
3665,843,2022-05-26,2608,4,63
3666,303,2022-03-19,1513,2,88
3667,405,2021-06-01,1660,4,109
3668,184,2022-03-11,1409,2,88
3669,940,2022-04-24,2531,4,76
3670,550,2020-06-19,3005,5,120
3671,882,2021-08-29,583,2,91
3672,908,2020-12-18,1383,5,38
3673,835,2020-06-04,1633,1,72
3674,209,2022-04-16,4408,1,44
3675,111,2021-09-30,2342,1,112
3676,441,2021-09-10,2098,5,58
3677,610,2021-07-30,4021,1,33
3678,72,2021-12-15,1802,4,49
3679,703,2022-02-11,4638,1,41
3680,15,2021-08-09,712,3,46
3681,898,2021-05-18,880,1,120
3682,526,2021-08-16,3708,2,96
3683,137,2022-04-15,1049,3,97
3684,311,2021-09-26,2925,1,71
3685,287,2021-03-01,1178,4,36
3686,783,2021-06-03,4479,5,68
3687,838,2021-09-09,1901,5,67
3688,579,2021-11-30,4856,1,23
3689,521,2022-01-06,227,1,46
3690,844,2021-11-14,4696,2,18
3691,791,2021-11-12,1166,5,53
3692,609,2021-08-31,1037,5,85
3693,33,2020-12-04,4318,2,111
3694,169,2020-12-02,549,1,75
3695,289,2022-01-27,2265,2,32
3696,684,2020-10-15,4526,5,78
3697,695,2021-04-03,466,2,17
3698,478,2021-03-09,4274,4,46
3699,423,2021-05-15,3059,3,84
3700,618,2020-08-23,1651,4,83
3701,347,2021-11-07,901,4,68
3702,826,2021-11-15,177,2,87
3703,642,2022-04-18,4965,1,95
3704,80,2020-06-07,2599,4,107
3705,152,2022-04-26,760,1,104
3706,395,2021-12-17,1097,3,12
3707,565,2021-05-06,1660,4,32
3708,193,2021-10-18,705,1,93
3709,824,2022-01-01,635,2,58
3710,62,2021-01-19,2692,5,117
3711,158,2021-01-15,4897,5,79
3712,175,2021-09-14,3847,3,81
3713,579,2020-11-14,3570,3,101
3714,651,2021-07-26,1332,5,58
3715,884,2021-01-05,3553,2,8
3716,930,2021-05-13,1910,2,119
3717,650,2021-01-10,2191,3,117
3718,246,2021-09-08,447,2,101
3719,184,2020-10-22,3187,3,32
3720,926,2021-11-19,1662,3,49
3721,44,2022-05-15,919,3,93
3722,823,2022-01-10,1759,1,44
3723,698,2021-02-02,1470,3,79
3724,625,2022-05-24,3774,3,33
3725,618,2021-05-03,3917,2,68
3726,714,2022-02-19,3905,5,48
3727,550,2022-03-06,3342,2,14
3728,830,2022-03-01,1768,1,28
3729,395,2021-04-08,3208,4,26
3730,320,2020-10-13,3823,3,47
3731,620,2021-04-07,3961,2,80
3732,257,2020-07-17,3993,5,82
3733,689,2020-08-18,4289,2,98
3734,990,2021-04-29,866,5,49
3735,120,2022-03-20,1047,1,76
3736,737,2020-07-28,1123,5,66
3737,997,2020-10-30,1545,3,56
3738,543,2021-11-18,3607,2,65
3739,123,2020-08-28,4320,2,8
3740,77,2020-07-18,293,5,117
3741,481,2020-10-03,4727,4,63
3742,629,2020-12-06,2485,3,103
3743,313,2020-07-20,1343,4,104
3744,210,2020-09-02,3333,5,78
3745,859,2021-10-14,2782,1,43
3746,536,2022-05-23,1218,5,56
3747,919,2022-04-02,973,3,113
3748,289,2021-04-26,331,5,15
3749,100,2021-03-04,3071,2,8
3750,82,2021-09-06,572,2,8
3751,489,2021-05-09,817,5,56
3752,93,2022-04-09,4011,3,90
3753,432,2021-09-30,4293,1,45
3754,999,2021-08-12,1627,5,105
3755,262,2021-04-26,896,1,50
3756,783,2020-08-31,4112,5,86
3757,441,2021-02-09,2842,5,95
3758,314,2021-11-30,4428,4,112
3759,780,2020-12-28,3240,4,30
3760,819,2022-04-11,2663,4,51
3761,269,2020-10-24,1186,1,74
3762,843,2021-04-19,3219,4,39
3763,717,2021-11-16,1842,2,7
